UID	Locale	Translation
ES-CM-CR-081	es	Terrinches
ES-CM-CR-082	es	Tomelloso
ES-CM-CR-083	es	Torralba de Calatrava
ES-CM-CR-084	es	Torre de Juan Abad
ES-CM-CR-085	es	Torrenueva
ES-CM-CR-086	es	Valdemanco del Esteras
ES-CM-CR-087	es	Valdepeñas
ES-CM-CR-088	es	Valenzuela de Calatrava
ES-CM-CR-089	es	Villahermosa
ES-CM-CR-090	es	Villamanrique
ES-CM-CR-091	es	Villamayor de Calatrava
ES-CM-CR-092	es	Villanueva de la Fuente
ES-CM-CR-093	es	Villanueva de los Infantes
ES-CM-CR-094	es	Villanueva de San Carlos
ES-CM-CR-095	es	Villar del Pozo
ES-CM-CR-096	es	Villarrubia de los Ojos
ES-CM-CR-097	es	Villarta de San Juan
ES-CM-CR-098	es	Viso del Marqués
ES-AN-CO-001	es	Adamuz
ES-AN-CO-002	es	Aguilar de la Frontera
ES-AN-CO-003	es	Alcaracejos
ES-AN-CO-004	es	Almedinilla
ES-AN-CO-005	es	Almodóvar del Río
ES-AN-CO-006	es	Añora
ES-AN-CO-007	es	Baena
ES-AN-CO-008	es	Belalcázar
ES-AN-CO-009	es	Belmez
ES-AN-CO-010	es	Benamejí
ES-AN-CO-011	es	Los Blázquez
ES-AN-CO-012	es	Bujalance
ES-AN-CO-013	es	Cabra
ES-AN-CO-014	es	Cañete de las Torres
ES-AN-CO-015	es	Carcabuey
ES-AN-CO-016	es	Cardeña
ES-AN-CO-017	es	La Carlota
ES-AN-CO-018	es	El Carpio
ES-AN-CO-019	es	Castro del Río
ES-AN-CO-020	es	Conquista
ES-AN-CO-021	es	Córdoba
ES-AN-CO-022	es	Doña Mencía
ES-AN-CO-023	es	Dos Torres
ES-AN-CO-024	es	Encinas Reales
ES-AN-CO-025	es	Espejo
ES-AN-CO-026	es	Espiel
ES-AN-CO-027	es	Fernán-Núñez
ES-AN-CO-028	es	Fuente la Lancha
ES-AN-CO-029	es	Fuente Obejuna
ES-AN-CO-030	es	Fuente Palmera
ES-AN-CO-031	es	Fuente-Tójar
ES-AN-CO-032	es	La Granjuela
ES-AN-CO-033	es	Guadalcázar
ES-AN-CO-034	es	El Guijo
ES-AN-CO-035	es	Hinojosa del Duque
ES-AN-CO-036	es	Hornachuelos
ES-AN-CO-037	es	Iznájar
ES-AN-CO-038	es	Lucena
ES-AN-CO-039	es	Luque
ES-AN-CO-040	es	Montalbán de Córdoba
ES-AN-CO-041	es	Montemayor
ES-AN-CO-042	es	Montilla
ES-AN-CO-043	es	Montoro
ES-AN-CO-044	es	Monturque
ES-AN-CO-045	es	Moriles
ES-AN-CO-046	es	Nueva Carteya
ES-AN-CO-047	es	Obejo
ES-AN-CO-048	es	Palenciana
ES-AN-CO-049	es	Palma del Río
ES-AN-CO-050	es	Pedro Abad
ES-AN-CO-051	es	Pedroche
ES-AN-CO-052	es	Peñarroya-Pueblonuevo
ES-AN-CO-053	es	Posadas
ES-AN-CO-054	es	Pozoblanco
ES-AN-CO-055	es	Priego de Córdoba
ES-AN-CO-056	es	Puente Genil
ES-AN-CO-057	es	La Rambla
ES-AN-CO-058	es	Rute
ES-AN-CO-059	es	San Sebastián de los Ballesteros
ES-AN-CO-061	es	Santa Eufemia
ES-AN-CO-060	es	Santaella
ES-AN-CO-062	es	Torrecampo
ES-AN-CO-063	es	Valenzuela
ES-AN-CO-064	es	Valsequillo
ES-AN-CO-065	es	La Victoria
ES-AN-CO-066	es	Villa del Río
ES-AN-CO-067	es	Villafranca de Córdoba
ES-AN-CO-068	es	Villaharta
ES-AN-CO-069	es	Villanueva de Córdoba
ES-AN-CO-070	es	Villanueva del Duque
ES-AN-CO-071	es	Villanueva del Rey
ES-AN-CO-072	es	Villaralto
ES-AN-CO-073	es	Villaviciosa de Córdoba
ES-AN-CO-074	es	El Viso
ES-AN-CO-075	es	Zuheros
ES-GA-C-001	es	Abegondo
ES-GA-C-002	es	Ames
ES-GA-C-003	es	Aranga
ES-GA-C-004	es	Ares
ES-GA-C-005	es	Arteixo
ES-GA-C-006	es	Arzúa
ES-GA-C-007	es	A Baña
ES-GA-C-008	es	Bergondo
ES-GA-C-009	es	Betanzos
ES-GA-C-010	es	Boimorto
ES-GA-C-011	es	Boiro
ES-GA-C-012	es	Boqueixón
ES-GA-C-013	es	Brión
ES-GA-C-014	es	Cabana de Bergantiños
ES-GA-C-015	es	Cabanas
ES-GA-C-016	es	Camariñas
ES-GA-C-017	es	Cambre
ES-GA-C-018	es	A Capela
ES-GA-C-019	es	Carballo
ES-GA-C-901	es	Cariño
ES-GA-C-020	es	Carnota
ES-GA-C-021	es	Carral
ES-GA-C-022	es	Cedeira
ES-GA-C-023	es	Cee
ES-GA-C-024	es	Cerceda
ES-GA-C-025	es	Cerdido
ES-GA-C-027	es	Coirós
ES-GA-C-028	es	Corcubión
ES-GA-C-029	es	Coristanco
ES-GA-C-030	es	A Coruña
ES-GA-C-031	es	Culleredo
ES-GA-C-032	es	Curtis
ES-GA-C-033	es	Dodro
ES-GA-C-034	es	Dumbría
ES-GA-C-035	es	Fene
ES-GA-C-036	es	Ferrol
ES-GA-C-037	es	Fisterra
ES-GA-C-038	es	Frades
ES-GA-C-039	es	Irixoa
ES-GA-C-041	es	A Laracha
ES-GA-C-040	es	Laxe
ES-GA-C-042	es	Lousame
ES-GA-C-043	es	Malpica de Bergantiños
ES-GA-C-044	es	Mañón
ES-GA-C-045	es	Mazaricos
ES-GA-C-046	es	Melide
ES-GA-C-047	es	Mesía
ES-GA-C-048	es	Miño
ES-GA-C-049	es	Moeche
ES-GA-C-050	es	Monfero
ES-GA-C-051	es	Mugardos
ES-GA-C-053	es	Muros
ES-GA-C-052	es	Muxía
ES-GA-C-054	es	Narón
ES-GA-C-055	es	Neda
ES-GA-C-056	es	Negreira
ES-GA-C-057	es	Noia
ES-GA-C-058	es	Oleiros
ES-GA-C-059	es	Ordes
ES-GA-C-060	es	Oroso
ES-GA-C-061	es	Ortigueira
ES-GA-C-062	es	Outes
ES-GA-C-902	es	Oza-Cesuras
ES-GA-C-064	es	Paderne
ES-GA-C-065	es	Padrón
ES-GA-C-066	es	O Pino
ES-GA-C-067	es	A Pobra do Caramiñal
ES-GA-C-068	es	Ponteceso
ES-GA-C-069	es	Pontedeume
ES-GA-C-070	es	As Pontes de García Rodríguez
ES-GA-C-071	es	Porto do Son
ES-GA-C-072	es	Rianxo
ES-GA-C-073	es	Ribeira
ES-GA-C-074	es	Rois
ES-GA-C-075	es	Sada
ES-GA-C-076	es	San Sadurniño
ES-GA-C-077	es	Santa Comba
ES-GA-C-078	es	Santiago de Compostela
ES-GA-C-079	es	Santiso
ES-GA-C-080	es	Sobrado
ES-GA-C-081	es	As Somozas
ES-GA-C-082	es	Teo
ES-GA-C-083	es	Toques
ES-GA-C-084	es	Tordoia
ES-GA-C-085	es	Touro
ES-GA-C-086	es	Trazo
ES-GA-C-088	es	Val do Dubra
ES-GA-C-087	es	Valdoviño
ES-GA-C-089	es	Vedra
ES-GA-C-091	es	Vilarmaior
ES-GA-C-090	es	Vilasantar
ES-GA-C-092	es	Vimianzo
ES-GA-C-093	es	Zas
ES-CM-CU-001	es	Abia de la Obispalía
ES-CM-CU-002	es	El Acebrón
ES-CM-CU-003	es	Alarcón
ES-CM-CU-004	es	Albaladejo del Cuende
ES-CM-CU-005	es	Albalate de las Nogueras
ES-CM-CU-006	es	Albendea
ES-CM-CU-007	es	La Alberca de Záncara
ES-CM-CU-008	es	Alcalá de la Vega
ES-CM-CU-009	es	Alcantud
ES-CM-CU-010	es	Alcázar del Rey
ES-CM-CU-011	es	Alcohujate
ES-CM-CU-012	es	Alconchel de la Estrella
ES-CM-CU-013	es	Algarra
ES-CM-CU-014	es	Aliaguilla
ES-CM-CU-015	es	La Almarcha
ES-CM-CU-016	es	Almendros
ES-CM-CU-017	es	Almodóvar del Pinar
ES-CM-CU-018	es	Almonacid del Marquesado
ES-CM-CU-019	es	Altarejos
ES-CM-CU-020	es	Arandilla del Arroyo
ES-CM-CU-905	es	Arcas
ES-CM-CU-022	es	Arcos de la Sierra
ES-CM-CU-024	es	Arguisuelas
ES-CM-CU-025	es	Arrancacepas
ES-CM-CU-026	es	Atalaya del Cañavate
ES-CM-CU-027	es	Barajas de Melo
ES-CM-CU-029	es	Barchín del Hoyo
ES-CM-CU-030	es	Bascuñana de San Pedro
ES-CM-CU-031	es	Beamud
ES-CM-CU-032	es	Belinchón
ES-CM-CU-033	es	Belmonte
ES-CM-CU-034	es	Belmontejo
ES-CM-CU-035	es	Beteta
ES-CM-CU-036	es	Boniches
ES-CM-CU-038	es	Buciegas
ES-CM-CU-039	es	Buenache de Alarcón
ES-CM-CU-040	es	Buenache de la Sierra
ES-CM-CU-041	es	Buendía
ES-CM-CU-042	es	Campillo de Altobuey
ES-CM-CU-043	es	Campillos-Paravientos
ES-CM-CU-044	es	Campillos-Sierra
ES-CM-CU-901	es	Campos del Paraíso
ES-CM-CU-045	es	Canalejas del Arroyo
ES-CM-CU-046	es	Cañada del Hoyo
ES-CM-CU-047	es	Cañada Juncosa
ES-CM-CU-048	es	Cañamares
ES-CM-CU-049	es	El Cañavate
ES-CM-CU-050	es	Cañaveras
ES-CM-CU-051	es	Cañaveruelas
ES-CM-CU-052	es	Cañete
ES-CM-CU-053	es	Cañizares
ES-CM-CU-055	es	Carboneras de Guadazaón
ES-CM-CU-056	es	Cardenete
ES-CM-CU-057	es	Carrascosa
ES-CM-CU-058	es	Carrascosa de Haro
ES-CM-CU-060	es	Casas de Benítez
ES-CM-CU-061	es	Casas de Fernando Alonso
ES-CM-CU-062	es	Casas de Garcimolina
ES-CM-CU-063	es	Casas de Guijarro
ES-CM-CU-064	es	Casas de Haro
ES-CM-CU-065	es	Casas de los Pinos
ES-CM-CU-066	es	Casasimarro
ES-CM-CU-067	es	Castejón
ES-CM-CU-068	es	Castillejo de Iniesta
ES-CM-CU-070	es	Castillejo-Sierra
ES-CM-CU-072	es	Castillo de Garcimuñoz
ES-CM-CU-071	es	Castillo-Albaráñez
ES-CM-CU-073	es	Cervera del Llano
ES-CM-CU-023	es	Chillarón de Cuenca
ES-CM-CU-081	es	Chumillas
ES-CM-CU-074	es	La Cierva
ES-CM-CU-078	es	Cuenca
ES-CM-CU-079	es	Cueva del Hierro
ES-CM-CU-082	es	Enguídanos
ES-CM-CU-083	es	Fresneda de Altarejos
ES-CM-CU-084	es	Fresneda de la Sierra
ES-CM-CU-085	es	La Frontera
ES-CM-CU-086	es	Fuente de Pedro Naharro
ES-CM-CU-087	es	Fuentelespino de Haro
ES-CM-CU-088	es	Fuentelespino de Moya
ES-CM-CU-904	es	Fuentenava de Jábaga
ES-CM-CU-089	es	Fuentes
ES-CM-CU-091	es	Fuertescusa
ES-CM-CU-092	es	Gabaldón
ES-CM-CU-093	es	Garaballa
ES-CM-CU-094	es	Gascueña
ES-CM-CU-095	es	Graja de Campalbo
ES-CM-CU-096	es	Graja de Iniesta
ES-CM-CU-097	es	Henarejos
ES-CM-CU-098	es	El Herrumblar
ES-CM-CU-099	es	La Hinojosa
ES-CM-CU-100	es	Los Hinojosos
ES-CM-CU-101	es	El Hito
ES-CM-CU-102	es	Honrubia
ES-CM-CU-103	es	Hontanaya
ES-CM-CU-104	es	Hontecillas
ES-CM-CU-106	es	Horcajo de Santiago
ES-CM-CU-107	es	Huélamo
ES-CM-CU-108	es	Huelves
ES-CM-CU-109	es	Huérguina
ES-CM-CU-110	es	Huerta de la Obispalía
ES-CM-CU-111	es	Huerta del Marquesado
ES-CM-CU-112	es	Huete
ES-CM-CU-113	es	Iniesta
ES-CM-CU-115	es	Laguna del Marquesado
ES-CM-CU-116	es	Lagunaseca
ES-CM-CU-117	es	Landete
ES-CM-CU-118	es	Ledaña
ES-CM-CU-119	es	Leganiel
ES-CM-CU-121	es	Las Majadas
ES-CM-CU-122	es	Mariana
ES-CM-CU-123	es	Masegosa
ES-CM-CU-124	es	Las Mesas
ES-CM-CU-125	es	Minglanilla
ES-CM-CU-126	es	Mira
ES-CM-CU-128	es	Monreal del Llano
ES-CM-CU-129	es	Montalbanejo
ES-CM-CU-130	es	Montalbo
ES-CM-CU-131	es	Monteagudo de las Salinas
ES-CM-CU-132	es	Mota de Altarejos
ES-CM-CU-133	es	Mota del Cuervo
ES-CM-CU-134	es	Motilla del Palancar
ES-CM-CU-135	es	Moya
ES-CM-CU-137	es	Narboneta
ES-CM-CU-139	es	Olivares de Júcar
ES-CM-CU-140	es	Olmeda de la Cuesta
ES-CM-CU-141	es	Olmeda del Rey
ES-CM-CU-142	es	Olmedilla de Alarcón
ES-CM-CU-143	es	Olmedilla de Eliz
ES-CM-CU-145	es	Osa de la Vega
ES-CM-CU-146	es	Pajarón
ES-CM-CU-147	es	Pajaroncillo
ES-CM-CU-148	es	Palomares del Campo
ES-CM-CU-149	es	Palomera
ES-CM-CU-150	es	Paracuellos
ES-CM-CU-151	es	Paredes
ES-CM-CU-152	es	La Parra de las Vegas
ES-CM-CU-153	es	El Pedernoso
ES-CM-CU-154	es	Las Pedroñeras
ES-CM-CU-155	es	El Peral
ES-CM-CU-156	es	La Peraleja
ES-CM-CU-157	es	La Pesquera
ES-CM-CU-158	es	El Picazo
ES-CM-CU-159	es	Pinarejo
ES-CM-CU-160	es	Pineda de Gigüela
ES-CM-CU-161	es	Piqueras del Castillo
ES-CM-CU-162	es	Portalrubio de Guadamejud
ES-CM-CU-163	es	Portilla
ES-CM-CU-165	es	Poyatos
ES-CM-CU-166	es	Pozoamargo
ES-CM-CU-908	es	Pozorrubielos de la Mancha
ES-CM-CU-167	es	Pozorrubio de Santiago
ES-CM-CU-169	es	El Pozuelo
ES-CM-CU-170	es	Priego
ES-CM-CU-171	es	El Provencio
ES-CM-CU-172	es	Puebla de Almenara
ES-CM-CU-174	es	Puebla del Salvador
ES-CM-CU-175	es	Quintanar del Rey
ES-CM-CU-176	es	Rada de Haro
ES-CM-CU-177	es	Reíllo
ES-CM-CU-181	es	Rozalén del Monte
ES-CM-CU-185	es	Saceda-Trasierra
ES-CM-CU-186	es	Saelices
ES-CM-CU-187	es	Salinas del Manzano
ES-CM-CU-188	es	Salmeroncillos
ES-CM-CU-189	es	Salvacañete
ES-CM-CU-190	es	San Clemente
ES-CM-CU-191	es	San Lorenzo de la Parrilla
ES-CM-CU-192	es	San Martín de Boniches
ES-CM-CU-193	es	San Pedro Palmiches
ES-CM-CU-194	es	Santa Cruz de Moya
ES-CM-CU-196	es	Santa María de los Llanos
ES-CM-CU-195	es	Santa María del Campo Rus
ES-CM-CU-197	es	Santa María del Val
ES-CM-CU-198	es	Sisante
ES-CM-CU-199	es	Solera de Gabaldón
ES-CM-CU-909	es	Sotorribas
ES-CM-CU-202	es	Talayuelas
ES-CM-CU-203	es	Tarancón
ES-CM-CU-204	es	Tébar
ES-CM-CU-205	es	Tejadillos
ES-CM-CU-206	es	Tinajas
ES-CM-CU-209	es	Torralba
ES-CM-CU-211	es	Torrejoncillo del Rey
ES-CM-CU-212	es	Torrubia del Campo
ES-CM-CU-213	es	Torrubia del Castillo
ES-CM-CU-215	es	Tragacete
ES-CM-CU-216	es	Tresjuncos
ES-CM-CU-217	es	Tribaldos
ES-CM-CU-218	es	Uclés
ES-CM-CU-219	es	Uña
ES-CM-CU-906	es	Los Valdecolmenas
ES-CM-CU-224	es	Valdemeca
ES-CM-CU-225	es	Valdemorillo de la Sierra
ES-CM-CU-227	es	Valdemoro-Sierra
ES-CM-CU-228	es	Valdeolivas
ES-CM-CU-902	es	Valdetórtola
ES-CM-CU-903	es	Las Valeras
ES-CM-CU-231	es	Valhermoso de la Fuente
ES-CM-CU-173	es	El Valle de Altomira
ES-CM-CU-234	es	Valsalobre
ES-CM-CU-236	es	Valverde de Júcar
ES-CM-CU-237	es	Valverdejo
ES-CM-CU-238	es	Vara de Rey
ES-CM-CU-239	es	Vega del Codorno
ES-CM-CU-240	es	Vellisca
ES-CM-CU-242	es	Villaconejos de Trabaque
ES-CM-CU-243	es	Villaescusa de Haro
ES-CM-CU-244	es	Villagarcía del Llano
ES-CM-CU-245	es	Villalba de la Sierra
ES-CM-CU-246	es	Villalba del Rey
ES-CM-CU-247	es	Villalgordo del Marquesado
ES-CM-CU-248	es	Villalpardo
ES-CM-CU-249	es	Villamayor de Santiago
ES-CM-CU-250	es	Villanueva de Guadamejud
ES-CM-CU-251	es	Villanueva de la Jara
ES-CM-CU-253	es	Villar de Cañas
ES-CM-CU-254	es	Villar de Domingo García
ES-CM-CU-255	es	Villar de la Encina
ES-CM-CU-263	es	Villar de Olalla
ES-CM-CU-258	es	Villar del Humo
ES-CM-CU-259	es	Villar del Infantado
ES-CM-CU-910	es	Villar y Velasco
ES-CM-CU-264	es	Villarejo de Fuentes
ES-CM-CU-265	es	Villarejo de la Peñuela
ES-CM-CU-266	es	Villarejo-Periesteban
ES-CM-CU-269	es	Villares del Saz
ES-CM-CU-270	es	Villarrubio
ES-CM-CU-271	es	Villarta
ES-CM-CU-272	es	Villas de la Ventosa
ES-CM-CU-273	es	Villaverde y Pasaconsol
ES-CM-CU-274	es	Víllora
ES-CM-CU-275	es	Vindel
ES-CM-CU-276	es	Yémeda
ES-CM-CU-277	es	Zafra de Záncara
ES-CM-CU-278	es	Zafrilla
ES-CM-CU-279	es	Zarza de Tajo
ES-CM-CU-280	es	Zarzuela
ES-CT-GI-001	es	Agullana
ES-CT-GI-002	es	Aiguaviva
ES-CT-GI-003	es	Albanyà
ES-CT-GI-004	es	Albons
ES-CT-GI-006	es	Alp
ES-CT-GI-007	es	Amer
ES-CT-GI-008	es	Anglès
ES-CT-GI-009	es	Arbúcies
ES-CT-GI-010	es	Argelaguer
ES-CT-GI-011	es	L' Armentera
ES-CT-GI-012	es	Avinyonet de Puigventós
ES-CT-GI-015	es	Banyoles
ES-CT-GI-016	es	Bàscara
ES-CT-GI-013	es	Begur
ES-CT-GI-018	es	Bellcaire d'Empordà
ES-CT-GI-019	es	Besalú
ES-CT-GI-020	es	Bescanó
ES-CT-GI-021	es	Beuda
ES-CT-GI-022	es	La Bisbal d'Empordà
ES-CT-GI-234	es	Biure
ES-CT-GI-023	es	Blanes
ES-CT-GI-029	es	Boadella i les Escaules
ES-CT-GI-024	es	Bolvir
ES-CT-GI-025	es	Bordils
ES-CT-GI-026	es	Borrassà
ES-CT-GI-027	es	Breda
ES-CT-GI-028	es	Brunyola
ES-CT-GI-031	es	Cabanelles
ES-CT-GI-030	es	Cabanes
ES-CT-GI-032	es	Cadaqués
ES-CT-GI-033	es	Caldes de Malavella
ES-CT-GI-034	es	Calonge
ES-CT-GI-035	es	Camós
ES-CT-GI-036	es	Campdevànol
ES-CT-GI-037	es	Campelles
ES-CT-GI-038	es	Campllong
ES-CT-GI-039	es	Camprodon
ES-CT-GI-040	es	Canet d'Adri
ES-CT-GI-041	es	Cantallops
ES-CT-GI-042	es	Capmany
ES-CT-GI-044	es	Cassà de la Selva
ES-CT-GI-046	es	Castellfollit de la Roca
ES-CT-GI-047	es	Castelló d'Empúries
ES-CT-GI-048	es	Castell-Platja d'Aro
ES-CT-GI-189	es	La Cellera de Ter
ES-CT-GI-049	es	Celrà
ES-CT-GI-050	es	Cervià de Ter
ES-CT-GI-051	es	Cistella
ES-CT-GI-054	es	Colera
ES-CT-GI-055	es	Colomers
ES-CT-GI-057	es	Corçà
ES-CT-GI-056	es	Cornellà del Terri
ES-CT-GI-058	es	Crespià
ES-CT-GI-901	es	Monells i Sant Sadurní de l'Heura Cruïlles
ES-CT-GI-060	es	Darnius
ES-CT-GI-061	es	Das
ES-CT-GI-062	es	L' Escala
ES-CT-GI-063	es	Espinelves
ES-CT-GI-064	es	Espolla
ES-CT-GI-065	es	Esponellà
ES-CT-GI-005	es	El Far d'Empordà
ES-CT-GI-066	es	Figueres
ES-CT-GI-067	es	Flaçà
ES-CT-GI-068	es	Foixà
ES-CT-GI-069	es	Fontanals de Cerdanya
ES-CT-GI-070	es	Fontanilles
ES-CT-GI-071	es	Fontcoberta
ES-CT-GI-902	es	Forallac
ES-CT-GI-073	es	Fornells de la Selva
ES-CT-GI-074	es	Fortià
ES-CT-GI-075	es	Garrigàs
ES-CT-GI-076	es	Garrigoles
ES-CT-GI-077	es	Garriguella
ES-CT-GI-078	es	Ger
ES-CT-GI-079	es	Girona
ES-CT-GI-080	es	Gombrèn
ES-CT-GI-081	es	Gualta
ES-CT-GI-082	es	Guils de Cerdanya
ES-CT-GI-083	es	Hostalric
ES-CT-GI-084	es	Isòvol
ES-CT-GI-085	es	Jafre
ES-CT-GI-086	es	La Jonquera
ES-CT-GI-087	es	Juià
ES-CT-GI-088	es	Lladó
ES-CT-GI-089	es	Llagostera
ES-CT-GI-090	es	Llambilles
ES-CT-GI-091	es	Llanars
ES-CT-GI-092	es	Llançà
ES-CT-GI-093	es	Llers
ES-CT-GI-094	es	Llívia
ES-CT-GI-095	es	Lloret de Mar
ES-CT-GI-096	es	Les Llosses
ES-CT-GI-102	es	Maçanet de Cabrenys
ES-CT-GI-103	es	Maçanet de la Selva
ES-CT-GI-097	es	Madremanya
ES-CT-GI-098	es	Maià de Montcal
ES-CT-GI-100	es	Masarac
ES-CT-GI-101	es	Massanes
ES-CT-GI-099	es	Meranges
ES-CT-GI-105	es	Mieres
ES-CT-GI-106	es	Mollet de Peralada
ES-CT-GI-107	es	Molló
ES-CT-GI-109	es	Montagut i Oix
ES-CT-GI-110	es	Mont-ras
ES-CT-GI-111	es	Navata
ES-CT-GI-112	es	Ogassa
ES-CT-GI-114	es	Olot
ES-CT-GI-115	es	Ordis
ES-CT-GI-116	es	Osor
ES-CT-GI-117	es	Palafrugell
ES-CT-GI-118	es	Palamós
ES-CT-GI-119	es	Palau de Santa Eulàlia
ES-CT-GI-121	es	Palau-sator
ES-CT-GI-120	es	Palau-saverdera
ES-CT-GI-123	es	Palol de Revardit
ES-CT-GI-124	es	Pals
ES-CT-GI-125	es	Pardines
ES-CT-GI-126	es	Parlavà
ES-CT-GI-128	es	Pau
ES-CT-GI-129	es	Pedret i Marzà
ES-CT-GI-130	es	La Pera
ES-CT-GI-132	es	Peralada
ES-CT-GI-133	es	Les Planes d'Hostoles
ES-CT-GI-134	es	Planoles
ES-CT-GI-135	es	Pont de Molins
ES-CT-GI-136	es	Pontós
ES-CT-GI-137	es	Porqueres
ES-CT-GI-140	es	El Port de la Selva
ES-CT-GI-138	es	Portbou
ES-CT-GI-139	es	Les Preses
ES-CT-GI-141	es	Puigcerdà
ES-CT-GI-142	es	Quart
ES-CT-GI-043	es	Queralbs
ES-CT-GI-143	es	Rabós
ES-CT-GI-144	es	Regencós
ES-CT-GI-145	es	Ribes de Freser
ES-CT-GI-146	es	Riells i Viabrea
ES-CT-GI-147	es	Ripoll
ES-CT-GI-148	es	Riudarenes
ES-CT-GI-149	es	Riudaura
ES-CT-GI-150	es	Riudellots de la Selva
ES-CT-GI-151	es	Riumors
ES-CT-GI-152	es	Roses
ES-CT-GI-153	es	Rupià
ES-CT-GI-154	es	Sales de Llierca
ES-CT-GI-155	es	Salt
ES-CT-GI-157	es	Sant Andreu Salou
ES-CT-GI-183	es	Sant Aniol de Finestres
ES-CT-GI-158	es	Sant Climent Sescebes
ES-CT-GI-159	es	Sant Feliu de Buixalleu
ES-CT-GI-160	es	Sant Feliu de Guíxols
ES-CT-GI-161	es	Sant Feliu de Pallerols
ES-CT-GI-162	es	Sant Ferriol
ES-CT-GI-163	es	Sant Gregori
ES-CT-GI-164	es	Sant Hilari Sacalm
ES-CT-GI-165	es	Sant Jaume de Llierca
ES-CT-GI-167	es	Sant Joan de les Abadesses
ES-CT-GI-168	es	Sant Joan de Mollet
ES-CT-GI-185	es	Sant Joan les Fonts
ES-CT-GI-166	es	Sant Jordi Desvalls
ES-CT-GI-169	es	Sant Julià de Ramis
ES-CT-GI-903	es	Sant Julià del Llor i Bonmatí
ES-CT-GI-171	es	Sant Llorenç de la Muga
ES-CT-GI-172	es	Sant Martí de Llémena
ES-CT-GI-173	es	Sant Martí Vell
ES-CT-GI-174	es	Sant Miquel de Campmajor
ES-CT-GI-175	es	Sant Miquel de Fluvià
ES-CT-GI-176	es	Sant Mori
ES-CT-GI-177	es	Sant Pau de Segúries
ES-CT-GI-178	es	Sant Pere Pescador
ES-CT-GI-180	es	Santa Coloma de Farners
ES-CT-GI-181	es	Santa Cristina d'Aro
ES-CT-GI-182	es	Santa Llogaia d'Àlguema
ES-CT-GI-184	es	Santa Pau
ES-CT-GI-186	es	Sarrià de Ter
ES-CT-GI-187	es	Camallera i Llampaies Saus
ES-CT-GI-188	es	La Selva de Mar
ES-CT-GI-190	es	Serinyà
ES-CT-GI-191	es	Serra de Daró
ES-CT-GI-192	es	Setcases
ES-CT-GI-193	es	Sils
ES-CT-GI-052	es	Siurana
ES-CT-GI-194	es	Susqueda
ES-CT-GI-195	es	La Tallada d'Empordà
ES-CT-GI-196	es	Terrades
ES-CT-GI-197	es	Torrent
ES-CT-GI-198	es	Torroella de Fluvià
ES-CT-GI-199	es	Torroella de Montgrí
ES-CT-GI-200	es	Tortellà
ES-CT-GI-201	es	Toses
ES-CT-GI-202	es	Tossa de Mar
ES-CT-GI-204	es	Ullà
ES-CT-GI-205	es	Ullastret
ES-CT-GI-203	es	Ultramort
ES-CT-GI-206	es	Urús
ES-CT-GI-014	es	La Vajol
ES-CT-GI-208	es	La Vall de Bianya
ES-CT-GI-207	es	La Vall d'en Bas
ES-CT-GI-170	es	Vallfogona de Ripollès
ES-CT-GI-209	es	Vall-llobrega
ES-CT-GI-210	es	Ventalló
ES-CT-GI-211	es	Verges
ES-CT-GI-212	es	Vidrà
ES-CT-GI-213	es	Vidreres
ES-CT-GI-214	es	Vilabertran
ES-CT-GI-215	es	Vilablareix
ES-CT-GI-217	es	Viladamat
ES-CT-GI-216	es	Viladasens
ES-CT-GI-218	es	Vilademuls
ES-CT-GI-220	es	Viladrau
ES-CT-GI-221	es	Vilafant
ES-CT-GI-223	es	Vilajuïga
ES-CT-GI-224	es	Vilallonga de Ter
ES-CT-GI-225	es	Vilamacolum
ES-CT-GI-226	es	Vilamalla
ES-CT-GI-227	es	Vilamaniscle
ES-CT-GI-228	es	Vilanant
ES-CT-GI-230	es	Vila-sacra
ES-CT-GI-222	es	Vilaür
ES-CT-GI-233	es	Vilobí d'Onyar
ES-CT-GI-232	es	Vilopriu
ES-AN-GR-001	es	Agrón
ES-AN-GR-002	es	Alamedilla
ES-AN-GR-003	es	Albolote
ES-AN-GR-004	es	Albondón
ES-AN-GR-005	es	Albuñán
ES-AN-GR-006	es	Albuñol
ES-AN-GR-007	es	Albuñuelas
ES-AN-GR-010	es	Aldeire
ES-AN-GR-011	es	Alfacar
ES-AN-GR-012	es	Algarinejo
ES-AN-GR-013	es	Alhama de Granada
ES-AN-GR-014	es	Alhendín
ES-AN-GR-015	es	Alicún de Ortega
ES-AN-GR-016	es	Almegíjar
ES-AN-GR-017	es	Almuñécar
ES-AN-GR-904	es	Alpujarra de la Sierra
ES-AN-GR-018	es	Alquife
ES-AN-GR-020	es	Arenas del Rey
ES-AN-GR-021	es	Armilla
ES-AN-GR-022	es	Atarfe
ES-AN-GR-023	es	Baza
ES-AN-GR-024	es	Beas de Granada
ES-AN-GR-025	es	Beas de Guadix
ES-AN-GR-027	es	Benalúa
ES-AN-GR-028	es	Benalúa de las Villas
ES-AN-GR-029	es	Benamaurel
ES-AN-GR-030	es	Bérchules
ES-AN-GR-032	es	Bubión
ES-AN-GR-033	es	Busquístar
ES-AN-GR-034	es	Cacín
ES-AN-GR-035	es	Cádiar
ES-AN-GR-036	es	Cájar
ES-AN-GR-114	es	La Calahorra
ES-AN-GR-037	es	Calicasas
